Rank,WSID,Overall (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Saquon BarkleyS. Barkley NYG,RB1,,22,1,3,1.1,0.3
2,,DeAndre HopkinsD. Hopkins HOU,WR1,,26,2,7,3.2,1.3
3,,Ezekiel ElliottE. Elliott DAL,RB2,,23,2,6,3.8,1.1
4,,Christian McCaffreyC. McCaffrey CAR,RB3,,22,2,10,5.1,1.6
5,,Alvin KamaraA. Kamara NO,RB4,,23,4,11,5.8,1.2
6,,Odell Beckham Jr.O. Beckham CLE,WR2,,26,1,12,6.1,2.8
7,,Todd GurleyT. Gurley LAR,RB5,,24,1,16,6.5,3.6
8,,Michael ThomasM. Thomas NO,WR3,,25,6,11,7.9,1.1
9,,Davante AdamsD. Adams GB,WR4,,26,4,19,9.0,2.8
10,,Joe MixonJ. Mixon CIN,RB6,,22,5,16,11.0,1.5
11,,Melvin GordonM. Gordon LAC,RB7,,25,7,21,12.8,3.0
12,,JuJu Smith-SchusterJ. Smith-Schuster PIT,WR5,,22,2,21,13.2,3.6
13,,Mike EvansM. Evans TB,WR6,,25,10,29,13.8,2.7
14,,Tyreek HillT. Hill KC,WR7,,25,9,39,15.4,4.6
15,,Julio JonesJ. Jones ATL,WR8,,30,9,41,16.0,3.2
16,,Dalvin CookD. Cook MIN,RB8,,23,6,28,16.5,4.4
17,,Nick ChubbN. Chubb CLE,RB9,,23,12,28,18.8,4.1
18,,David JohnsonD. Johnson ARI,RB10,,27,12,24,19.3,2.6
19,,Amari CooperA. Cooper DAL,WR9,,24,13,37,19.5,5.8
20,,Stefon DiggsS. Diggs MIN,WR10,,25,13,25,20.1,3.0
21,,Antonio BrownA. Brown OAK,WR11,,30,11,25,20.3,2.8
22,,Travis KelceT. Kelce KC,TE1,,29,10,39,23.2,2.1
23,,Keenan AllenK. Allen LAC,WR12,,26,13,30,23.3,4.5
24,,James ConnerJ. Conner PIT,RB11,,23,17,38,23.8,3.3
25,,Le'Veon BellL. Bell NYJ,RB12,,27,8,31,24.2,4.5
26,,George KittleG. Kittle SF,TE2,,25,19,87,28.5,2.2
27,,Sony MichelS. Michel NE,RB13,,24,25,46,30.7,3.1
28,,A.J. GreenA. Green CIN,WR13,,30,15,55,30.8,7.8
29,,Kenny GolladayK. Golladay DET,WR14,,25,18,51,30.8,6.5
30,,Brandin CooksB. Cooks LAR,WR15,,25,22,42,31.5,5.1
31,,Patrick MahomesP. Mahomes KC,QB1,,23,8,40,32.2,6.8
32,,Aaron JonesA. Jones GB,RB14,,24,18,47,33.8,3.5
33,,Adam ThielenA. Thielen MIN,WR16,,28,20,51,33.9,5.7
34,,Zach ErtzZ. Ertz PHI,TE3,,28,26,63,35.6,8.1
35,,Derrius GuiceD. Guice WAS,RB15,,21,22,53,35.8,4.0
