Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
34,,Raheem MostertR. Mostert SF,,18,43,31.5,5.7
35,,Sony MichelS. Michel NE,,19,57,36.2,2.5
36,,Carlos HydeC. Hyde HOU,,27,63,36.8,4.9
Tier 6,
37,,Duke JohnsonD. Johnson HOU,,31,62,39.6,5.0
38,,Royce FreemanR. Freeman DEN,,34,45,39.8,2.0
39,,Jamaal WilliamsJ. Williams GB,,35,55,40.3,3.9
40,,Tevin ColemanT. Coleman SF,,34,55,40.3,2.8
41,,Latavius MurrayL. Murray NO,,34,48,40.4,2.3
42,,Alexander MattisonA. Mattison MIN,,33,56,42.7,3.7
43,,Tony PollardT. Pollard DAL,,33,67,44.2,3.4
44,,Matt BreidaM. Breida SF,,35,56,45.7,3.0
45,,Justice HillJ. Hill BAL,,37,53,47.1,3.9
46,,Jordan HowardJ. Howard PHI,,31,65,47.8,5.9
47,,Adrian PetersonA. Peterson WAS,,39,59,49.0,3.9
48,,Nyheim HinesN. Hines IND,,39,65,50.3,5.3
49,,Darrell HendersonD. Henderson LAR,,42,73,50.8,4.8
50,,Justin JacksonJ. Jackson LAC,,36,81,52.4,8.8
51,,Chase EdmondsC. Edmonds ARI,,43,69,52.5,5.1
Tier 7,
52,,Peyton BarberP. Barber TB,,48,100,56.8,6.6
53,,Jaylen SamuelsJ. Samuels PIT,,34,71,53.5,6.5
54,,Boston ScottB. Scott PHI,,47,81,57.7,7.5
55,,Rashaad PennyR. Penny SEA,,34,67,52.2,7.5
56,,Benny Snell Jr.B. Snell PIT,,42,91,59.8,10.1
57,,Chris ThompsonC. Thompson WAS,,46,81,57.0,7.4
58,,Gus EdwardsG. Edwards BAL,,51,80,61.4,6.4
59,,Giovani BernardG. Bernard CIN,,54,70,59.2,3.9
60,,DeAndre WashingtonD. Washington LV,,57,93,64.0,7.9
61,,Rex BurkheadR. Burkhead NE,,52,84,64.2,6.8
62,,Dion LewisD. Lewis TEN,,49,76,61.7,4.9
63,,Darwin ThompsonD. Thompson KC,,48,78,63.8,5.6
64,,Malcolm BrownM. Brown LAR,,44,82,68.0,4.9
65,,Ryquell ArmsteadR. Armstead JAC,,46,102,67.3,8.4
66,,Ito SmithI. Smith ATL,,56,79,65.3,5.1
67,,Jalen RichardJ. Richard LV,,54,82,67.0,6.4
68,,LeSean McCoyL. McCoy KC,,45,83,66.2,8.2
Tier 8,
69,,Darrel WilliamsD. Williams KC,,58,89,73.0,5.9
70,,Damien HarrisD. Harris NE,,50,85,70.4,5.3
71,,Lamar MillerL. Miller HOU,,38,76,64.2,11.3
72,,Mike BooneM. Boone MIN,,62,92,75.5,5.9
73,,Jordan WilkinsJ. Wilkins IND,,61,84,72.5,4.4
74,,Patrick LairdP. Laird MIA,,48,97,76.7,6.8
75,,T.J. YeldonT. Yeldon BUF,,55,90,74.6,4.5
76,,Dare OgunbowaleD. Ogunbowale TB,,67,106,80.8,6.4
77,,Bryce LoveB. Love WAS,,44,85,78.0,3.2
78,,Bo ScarbroughB. Scarbrough DET,,59,109,83.7,8.1
79,,Wayne GallmanW. Gallman NYG,,58,103,81.0,6.7
80,,Brian HillB. Hill ATL,,56,94,78.7,5.4
81,,Ty MontgomeryT. Montgomery NYJ,,70,106,83.7,7.1
82,,Qadree OllisonQ. Ollison ATL,,67,105,84.5,6.3
83,,Kalen BallageK. Ballage MIA,,43,136,82.6,13.8
84,,Myles GaskinM. Gaskin MIA,,65,90,82.8,4.8
85,,Ty JohnsonT. Johnson DET,,66,104,86.2,7.8
86,,Travis HomerT. Homer SEA,,38,95,85.0,7.6
87,,Jerick McKinnonJ. McKinnon SF,,62,92,85.0,7.7
88,,Bilal PowellB. Powell NYJ,,81,127,88.1,9.1
89,,Mike DavisM. Davis CAR,,68,109,88.1,5.5
90,,Frank GoreF. Gore BUF,,64,129,86.8,11.9
91,,Dexter WilliamsD. Williams GB,,79,99,93.0,3.0
92,,Reggie BonnafonR. Bonnafon CAR,,74,107,94.6,4.8
93,,Jeff WilsonJ. Wilson SF,,82,120,95.3,6.0
94,,Dontrell HilliardD. Hilliard CLE,,76,111,92.3,4.8
Tier 9,
95,,Corey ClementC. Clement PHI,,75,102,95.8,2.1
96,,Kyle JuszczykK. Juszczyk SF,,78,94,91.1,3.0
97,,Devontae BookerD. Booker DEN,,77,134,100.9,10.4
98,,Trayveon WilliamsT. Williams CIN,,88,122,100.1,5.6
99,,C.J. AndersonC. Anderson FA,,64,101,97.6,2.0
100,,Kerrith Whyte Jr.K. Whyte PIT,,98,126,101.6,6.2
101,,Jonathan TaylorJ. Taylor FA,,16,20,18.0,1.6
102,,J.K. DobbinsJ. Dobbins FA,,15,24,19.5,3.2
103,,D'Andre SwiftD. Swift FA,,19,30,25.0,4.3
104,,Cam AkersC. Akers FA,,36,41,39.3,2.4
105,,Clyde Edwards-HelaireC. Edwards-Helaire FA,,31,54,40.0,10.0
106,,Zack MossZ. Moss FA,,32,55,46.7,10.4
Tier 10,
107,,A.J. DillonA. Dillon FA,,38,65,54.7,11.9
108,,Rodney AndersonR. Anderson CIN,,77,82,79.0,2.2
109,,Jonathan WilliamsJ. Williams IND,,76,86,82.0,4.3
110,,Spencer WareS. Ware KC,,90,128,104.3,14.3
111,,Isaiah CrowellI. Crowell LV,,80,84,82.0,2.0
112,,Wendell SmallwoodW. Smallwood WAS,,94,108,103.3,6.6
113,,Ameer AbdullahA. Abdullah MIN,,95,118,106.0,9.4
114,,C.J. ProsiseC. Prosise SEA,,86,101,93.5,7.5
115,,Theo RiddickT. Riddick DEN,,90,98,94.0,4.0
116,,J.D. McKissicJ. McKissic DET,,77,115,96.0,19.0
117,,Jordan ScarlettJ. Scarlett CAR,,87,138,114.0,20.9
118,,Brandon BoldenB. Bolden NE,,83,132,107.5,24.5
119,,Josh AdamsJ. Adams NYJ,,100,131,120.3,14.4
120,,Javorius AllenJ. Allen NYG,,88,131,109.5,21.5
121,,John KellyJ. Kelly LAR,,96,135,115.5,19.5
122,,Trey EdmundsT. Edmunds PIT,,107,135,121.0,14.0
123,,Dalyn DawkinsD. Dawkins TEN,,110,141,125.5,15.5
Tier 11,
124,,Dwayne WashingtonD. Washington NO,,123,133,128.0,5.0
125,,Kenjon BarnerK. Barner ATL,,119,142,130.5,11.5
126,,Troymaine PopeT. Pope LAC,,127,140,133.5,6.5
127,,T.J. LoganT. Logan TB,,134,137,135.5,1.5
128,,Tyler ErvinT. Ervin GB,,138,139,138.5,0.5
