Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Christian McCaffreyC. McCaffrey CAR,,1,1,1.0,0.0
2,,Saquon BarkleyS. Barkley NYG,,2,4,2.1,0.3
3,,Ezekiel ElliottE. Elliott DAL,,2,5,3.3,0.5
4,,Dalvin CookD. Cook MIN,,2,6,4.0,0.6
Tier 2,
5,,Alvin KamaraA. Kamara NO,,4,9,5.5,1.2
6,,Derrick HenryD. Henry TEN,,3,12,7.3,1.8
7,,Aaron JonesA. Jones GB,,5,11,7.3,1.4
8,,Joe MixonJ. Mixon CIN,,3,13,7.7,1.8
Tier 3,
9,,Nick ChubbN. Chubb CLE,,6,14,9.7,1.9
10,,Leonard FournetteL. Fournette JAC,,6,18,10.1,1.9
11,,Josh JacobsJ. Jacobs OAK,,9,17,11.2,1.4
12,,Austin EkelerA. Ekeler LAC,,5,17,11.5,2.7
13,,Todd GurleyT. Gurley LAR,,9,23,14.0,2.6
14,,Miles SandersM. Sanders PHI,,10,18,14.1,1.9
Tier 4,
15,,Kenyan DrakeK. Drake ARI,,9,31,16.5,3.1
16,,Chris CarsonC. Carson SEA,,11,23,16.6,2.1
17,,Melvin GordonM. Gordon LAC,,11,25,17.5,3.3
18,,Le'Veon BellL. Bell NYJ,,10,28,18.1,2.8
19,,Mark Ingram IIM. Ingram BAL,,13,26,18.7,2.4
20,,Devin SingletaryD. Singletary BUF,,14,25,19.7,2.5
21,,Kerryon JohnsonK. Johnson DET,,13,29,21.7,3.4
22,,Marlon MackM. Mack IND,,16,26,22.3,2.5
23,,James ConnerJ. Conner PIT,,14,33,23.9,2.9
24,,Phillip LindsayP. Lindsay DEN,,20,34,24.2,2.0
Tier 5,
25,,James WhiteJ. White NE,,20,30,26.1,2.0
26,,David MontgomeryD. Montgomery CHI,,18,32,26.6,2.2
27,,Kareem HuntK. Hunt CLE,,16,32,26.8,3.1
28,,Damien WilliamsD. Williams KC,,10,34,28.8,3.2
29,,Devonta FreemanD. Freeman ATL,,20,54,30.0,3.4
30,,Derrius GuiceD. Guice WAS,,21,37,30.3,2.6
31,,Ronald Jones IIR. Jones TB,,22,58,31.5,3.0
32,,Tarik CohenT. Cohen CHI,,31,54,33.3,2.1
33,,David JohnsonD. Johnson ARI,,20,48,35.0,3.8
