Rank,WSID,Running Backs (Team),Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Saquon BarkleyS. Barkley NYG,11,22,1,1,1.0,0.0
2,,Christian McCaffreyC. McCaffrey CAR,7,23,2,4,2.7,0.7
3,,Ezekiel ElliottE. Elliott DAL,8,23,2,5,2.7,0.7
4,,Alvin KamaraA. Kamara NO,9,23,2,5,3.8,0.5
5,,Joe MixonJ. Mixon CIN,9,22,4,11,6.1,1.2
6,,Melvin GordonM. Gordon LAC,12,26,5,9,6.4,0.9
7,,Todd GurleyT. Gurley LAR,9,24,3,18,8.0,2.6
8,,Dalvin CookD. Cook MIN,12,23,5,12,8.7,1.8
9,,Nick ChubbN. Chubb CLE,7,23,4,14,9.0,1.7
10,,David JohnsonD. Johnson ARI,12,27,6,17,9.0,1.6
11,,James ConnerJ. Conner PIT,7,24,7,14,10.8,1.4
12,,Le'Veon BellL. Bell NYJ,4,27,7,15,11.0,1.3
13,,Kerryon JohnsonK. Johnson DET,5,21,10,21,14.9,2.7
14,,Sony MichelS. Michel NE,10,24,11,26,16.0,2.6
15,,Aaron JonesA. Jones GB,11,24,13,25,16.9,3.1
16,,Leonard FournetteL. Fournette JAC,10,24,11,26,17.9,3.1
17,,Marlon MackM. Mack IND,6,23,13,25,18.4,3.4
18,,Derrius GuiceD. Guice WAS,10,21,13,29,19.6,3.9
19,,Derrick HenryD. Henry TEN,11,24,14,30,20.7,3.7
20,,Phillip LindsayP. Lindsay DEN,10,24,14,29,21.9,3.1
21,,Devonta FreemanD. Freeman ATL,9,27,14,36,22.5,3.8
22,,Josh JacobsJ. Jacobs OAK,6,,11,79,22.9,13.7
23,,David MontgomeryD. Montgomery CHI,6,,12,69,23.1,6.0
24,,Damien WilliamsD. Williams KC,12,27,15,35,25.3,4.6
25,,Tarik CohenT. Cohen CHI,6,23,19,31,26.0,2.7
26,,Miles SandersM. Sanders PHI,10,,11,94,26.3,9.5
27,,Rashaad PennyR. Penny SEA,11,23,20,34,27.3,3.6
28,,Tevin ColemanT. Coleman SF,4,26,21,36,28.1,3.3
29,,Kareem HuntK. Hunt CLE,7,23,16,53,29.3,6.6
30,,Mark IngramM. Ingram BAL,8,29,22,38,29.3,3.4
31,,Kenyan DrakeK. Drake MIA,5,25,20,42,30.4,3.9
32,,Chris CarsonC. Carson SEA,11,24,20,41,32.7,4.3
33,,James WhiteJ. White NE,10,27,24,51,33.7,3.9
34,,Royce FreemanR. Freeman DEN,10,23,25,51,34.7,4.1
35,,Darrell HendersonD. Henderson LAR,9,,8,82,35.2,10.9
36,,Jerick McKinnonJ. McKinnon SF,4,27,26,46,35.3,4.3
37,,Lamar MillerL. Miller HOU,10,28,25,48,37.7,3.5
38,,Jordan HowardJ. Howard PHI,10,24,31,81,39.2,6.0
39,,Ronald Jones IIR. Jones TB,7,21,30,54,40.3,4.5
40,,Damien HarrisD. Harris NE,10,,20,80,40.9,9.0
41,,Matt BreidaM. Breida SF,4,24,33,58,42.1,6.5
42,,Nyheim HinesN. Hines IND,6,22,33,70,43.6,3.9
43,,Ito SmithI. Smith ATL,9,23,38,53,44.4,3.5
44,,Latavius MurrayL. Murray NO,9,29,31,74,46.4,7.8
45,,Austin EkelerA. Ekeler LAC,12,24,38,73,46.9,4.8
46,,Duke JohnsonD. Johnson CLE,7,25,37,62,48.1,4.7
47,,Devin SingletaryD. Singletary BUF,6,,16,104,48.6,19.2
48,,Carlos HydeC. Hyde KC,12,27,40,71,51.8,7.1
49,,Jaylen SamuelsJ. Samuels PIT,7,,39,73,52.7,8.2
50,,Dion LewisD. Lewis TEN,11,28,39,75,53.1,8.7
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,D'Onta ForemanD. Foreman HOU,10,23,25,71,53.3,8.4
52,,LeSean McCoyL. McCoy BUF,6,30,34,80,55.1,8.7
53,,Kalen BallageK. Ballage MIA,5,23,45,76,55.6,3.8
54,,T.J. YeldonT. Yeldon BUF,6,25,41,82,56.2,11.8
55,,Chris ThompsonC. Thompson WAS,10,28,44,81,56.7,5.7
56,,Jamaal WilliamsJ. Williams GB,11,24,48,75,58.0,5.3
57,,Elijah McGuireE. McGuire NYJ,4,25,42,85,60.4,7.1
58,,Giovani BernardG. Bernard CIN,9,27,48,89,61.3,7.5
59,,Peyton BarberP. Barber TB,7,24,43,82,62.1,10.3
60,,Justice HillJ. Hill BAL,8,,30,83,55.5,15.3
61,,Mike DavisM. Davis CHI,6,26,38,98,64.8,11.8
62,,Jalen RichardJ. Richard OAK,6,25,50,87,65.9,7.7
63,,C.J. AndersonC. Anderson DET,5,28,53,88,67.3,8.7
64,,Chase EdmondsC. Edmonds ARI,12,23,36,94,68.0,11.2
65,,Kenneth DixonK. Dixon BAL,8,25,44,93,68.0,9.9
66,,Rex BurkheadR. Burkhead NE,10,28,56,86,69.8,8.7
67,,Josh AdamsJ. Adams PHI,10,22,51,86,67.5,10.0
68,,Alexander MattisonA. Mattison MIN,12,,42,80,60.3,9.1
69,,Gus EdwardsG. Edwards BAL,8,,45,90,71.8,10.9
70,,Adrian PetersonA. Peterson WAS,10,34,48,92,72.2,9.1
71,,Jordan WilkinsJ. Wilkins IND,6,24,50,87,75.3,6.2
72,,Theo RiddickT. Riddick DET,5,28,59,97,76.6,8.4
73,,Spencer WareS. Ware IND,6,27,60,87,75.1,7.6
74,,Jay AjayiJ. Ajayi FA,,26,37,95,65.2,16.1
75,,Isaiah CrowellI. Crowell OAK,6,26,50,107,74.0,12.9
76,,John KellyJ. Kelly LAR,9,22,60,84,74.5,5.5
77,,Benny Snell Jr.B. Snell PIT,7,,42,97,71.4,15.3
78,,Ty MontgomeryT. Montgomery NYJ,4,26,62,101,81.1,10.4
79,,Justin JacksonJ. Jackson LAC,12,23,48,104,81.6,8.0
80,,Rodney AndersonR. Anderson CIN,9,,38,106,77.0,13.9
81,,Malcolm BrownM. Brown LAR,9,26,49,100,82.8,9.7
82,,Darwin ThompsonD. Thompson KC,12,,41,100,74.4,14.7
83,,Bryce LoveB. Love WAS,10,,52,98,73.5,14.1
84,,Corey ClementC. Clement PHI,10,24,51,100,84.4,8.3
85,,Ryquell ArmsteadR. Armstead JAC,10,,55,100,75.9,12.7
86,,Trayveon WilliamsT. Williams CIN,9,,62,105,81.1,12.8
87,,Doug MartinD. Martin OAK,6,30,63,99,85.1,7.1
88,,Devontae BookerD. Booker DEN,10,27,72,107,88.2,9.1
89,,Wayne GallmanW. Gallman NYG,11,24,66,106,90.1,7.0
90,,Dexter WilliamsD. Williams GB,11,,46,102,75.4,13.8
91,,Mike WeberM. Weber DAL,8,,60,115,89.0,10.3
92,,Wendell SmallwoodW. Smallwood PHI,10,25,73,102,89.7,6.5
93,,Alex CollinsA. Collins FA,,24,48,104,83.8,14.2
94,,Javorius AllenJ. Allen NO,9,27,71,112,93.3,8.9
95,,Frank GoreF. Gore BUF,6,36,65,110,96.9,6.6
