Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,Todd GurleyT. Gurley LAR,,1,6,1.7,0.8
2,,Saquon BarkleyS. Barkley NYG,,1,3,1.8,0.7
3,,Ezekiel ElliottE. Elliott DAL,,1,6,2.7,0.7
Tier 2,
4,,Christian McCaffreyC. McCaffrey CAR,,2,10,4.2,0.6
5,,Alvin KamaraA. Kamara NO,,3,9,4.9,0.6
6,,Melvin GordonM. Gordon LAC,,4,7,5.8,0.4
7,,James ConnerJ. Conner PIT,,3,13,8.2,1.3
8,,Le'Veon BellL. Bell PIT,,5,14,8.9,1.5
Tier 3,
9,,Joe MixonJ. Mixon CIN,,7,12,9.5,1.0
10,,Nick ChubbN. Chubb CLE,,7,16,9.6,2.3
11,,David JohnsonD. Johnson ARI,,7,14,11.1,1.6
12,,Dalvin CookD. Cook MIN,,7,15,11.5,1.5
13,,Aaron JonesA. Jones GB,,8,20,12.8,1.8
14,,Leonard FournetteL. Fournette JAC,,10,22,14.8,2.1
15,,Sony MichelS. Michel NE,,13,21,15.1,1.3
Tier 4,
16,,Marlon MackM. Mack IND,,13,22,16.6,1.6
17,,Chris CarsonC. Carson SEA,,13,24,18.0,2.1
18,,Phillip LindsayP. Lindsay DEN,,12,28,18.8,1.6
19,,Kerryon JohnsonK. Johnson DET,,8,30,19.6,2.2
20,,Derrick HenryD. Henry TEN,,16,26,20.4,2.0
21,,Devonta FreemanD. Freeman ATL,,16,31,21.2,2.4
22,,Damien WilliamsD. Williams KC,,6,37,21.4,6.2
23,,Derrius GuiceD. Guice WAS,,17,34,21.8,3.1
24,,Tarik CohenT. Cohen CHI,,16,29,24.0,2.3
Tier 5,
25,,Jerick McKinnonJ. McKinnon SF,,22,34,26.0,2.6
26,,Lamar MillerL. Miller HOU,,20,35,26.2,3.1
27,,Jordan HowardJ. Howard CHI,,25,36,27.7,2.5
28,,Mark IngramM. Ingram NO,,23,39,28.0,3.0
29,,James WhiteJ. White NE,,17,32,28.8,1.6
30,,Tevin ColemanT. Coleman ATL,,20,38,30.5,3.0
31,,Kenyan DrakeK. Drake MIA,,23,34,30.7,2.3
32,,LeSean McCoyL. McCoy BUF,,25,41,31.2,3.3
33,,Rashaad PennyR. Penny SEA,,31,42,34.0,2.7
34,,Matt BreidaM. Breida SF,,24,42,35.1,2.7
35,,Royce FreemanR. Freeman DEN,,28,50,36.8,3.7
36,,Elijah McGuireE. McGuire NYJ,,30,46,36.9,3.3
37,,Kenneth DixonK. Dixon BAL,,30,53,38.6,4.3
38,,Jay AjayiJ. Ajayi PHI,,22,49,39.1,4.1
Tier 6,
39,,Gus EdwardsG. Edwards BAL,,31,59,40.4,5.6
40,,Dion LewisD. Lewis TEN,,39,55,42.1,3.4
41,,Kareem HuntK. Hunt CLE,,31,58,41.6,5.5
42,,Nyheim HinesN. Hines IND,,34,52,44.9,3.2
43,,Rex BurkheadR. Burkhead NE,,33,57,45.3,4.8
44,,Duke JohnsonD. Johnson CLE,,43,59,47.6,4.3
45,,Ronald Jones IIR. Jones TB,,36,71,48.7,6.9
46,,Josh AdamsJ. Adams PHI,,37,57,45.4,4.1
47,,Latavius MurrayL. Murray MIN,,38,59,50.0,4.4
48,,D'Onta ForemanD. Foreman HOU,,44,64,50.4,5.8
49,,Isaiah CrowellI. Crowell NYJ,,39,60,50.4,5.0
50,,Austin EkelerA. Ekeler LAC,,33,62,51.4,5.1
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Ito SmithI. Smith ATL,,33,62,52.4,4.5
Tier 7,
52,,Chris ThompsonC. Thompson WAS,,41,64,53.7,5.0
53,,Jamaal WilliamsJ. Williams GB,,44,67,55.0,4.6
54,,C.J. AndersonC. Anderson LAR,,37,65,56.9,5.9
55,,T.J. YeldonT. Yeldon JAC,,42,76,57.4,6.7
56,,Peyton BarberP. Barber TB,,47,68,58.3,5.1
57,,Doug MartinD. Martin OAK,,41,73,55.2,6.5
58,,Alex CollinsA. Collins BAL,,42,74,56.2,6.8
59,,Spencer WareS. Ware KC,,39,66,56.8,4.7
60,,Kalen BallageK. Ballage MIA,,45,70,61.8,4.7
61,,Adrian PetersonA. Peterson WAS,,38,64,59.7,3.1
62,,Jaylen SamuelsJ. Samuels PIT,,31,72,57.2,8.2
63,,Jalen RichardJ. Richard OAK,,48,73,64.8,4.8
64,,Carlos HydeC. Hyde JAC,,44,69,61.8,3.4
65,,Mike DavisM. Davis SEA,,49,77,67.6,5.7
66,,Giovani BernardG. Bernard CIN,,53,71,65.2,2.8
67,,Frank GoreF. Gore MIA,,48,86,69.1,7.1
Tier 8,
68,,Chase EdmondsC. Edmonds ARI,,59,79,69.5,3.6
69,,Jordan WilkinsJ. Wilkins IND,,65,79,70.9,3.0
70,,Malcolm BrownM. Brown LAR,,64,92,71.2,5.7
71,,Corey ClementC. Clement PHI,,66,82,71.5,3.6
72,,Justin JacksonJ. Jackson LAC,,66,78,72.6,2.1
73,,Theo RiddickT. Riddick DET,,55,84,75.7,4.1
74,,John KellyJ. Kelly LAR,,63,78,73.6,2.1
75,,Wendell SmallwoodW. Smallwood PHI,,58,87,76.7,5.3
76,,Bilal PowellB. Powell NYJ,,52,89,75.7,6.4
77,,Rod SmithR. Smith DAL,,69,94,79.4,4.4
78,,Devontae BookerD. Booker DEN,,76,88,80.0,3.4
79,,Jeff WilsonJ. Wilson SF,,64,86,78.9,4.5
80,,Cordarrelle PattersonC. Patterson NE,,41,106,80.7,10.0
81,,Javorius AllenJ. Allen BAL,,78,97,83.8,4.3
82,,Wayne GallmanW. Gallman NYG,,74,94,84.1,4.0
83,,Mark WaltonM. Walton CIN,,70,104,83.1,6.5
84,,LeGarrette BlountL. Blount DET,,72,111,86.1,6.5
85,,Chris IvoryC. Ivory BUF,,83,92,86.2,2.1
