Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
1,,DeAndre HopkinsD. Hopkins HOU,,1,5,1.6,1.0
2,,Davante AdamsD. Adams GB,,1,6,2.5,1.0
3,,Julio JonesJ. Jones ATL,,1,11,3.3,1.2
4,,Michael ThomasM. Thomas NO,,2,8,4.0,1.3
5,,Odell Beckham Jr.O. Beckham CLE,,1,8,4.7,1.6
Tier 2,
6,,Antonio BrownA. Brown OAK,,2,12,6.4,1.5
7,,Tyreek HillT. Hill KC,,4,17,7.3,2.5
8,,JuJu Smith-SchusterJ. Smith-Schuster PIT,,2,12,7.7,1.7
Tier 3,
9,,Mike EvansM. Evans TB,,6,14,9.4,1.6
10,,A.J. GreenA. Green CIN,,6,17,9.9,1.7
11,,T.Y. HiltonT. Hilton IND,,5,16,11.3,1.8
12,,Amari CooperA. Cooper DAL,,9,19,11.7,1.6
13,,Keenan AllenK. Allen LAC,,9,16,12.8,1.6
14,,Adam ThielenA. Thielen MIN,,9,20,14.1,1.8
15,,Stefon DiggsS. Diggs MIN,,10,19,14.6,1.3
16,,Brandin CooksB. Cooks LAR,,12,20,16.0,1.7
17,,Robert WoodsR. Woods LAR,,10,25,16.7,1.8
Tier 4,
18,,Kenny GolladayK. Golladay DET,,13,23,17.9,1.1
19,,Cooper KuppC. Kupp LAR,,15,31,21.8,3.0
20,,Allen RobinsonA. Robinson CHI,,19,36,22.0,3.8
21,,Corey DavisC. Davis TEN,,17,35,22.2,3.7
22,,Alshon JefferyA. Jeffery PHI,,17,29,22.3,2.0
23,,Julian EdelmanJ. Edelman NE,,15,30,23.8,3.5
24,,Doug BaldwinD. Baldwin SEA,,21,34,24.8,2.7
25,,Jarvis LandryJ. Landry CLE,,14,36,25.5,3.9
26,,D.J. MooreD. Moore CAR,,20,38,26.3,2.7
27,,Calvin RidleyC. Ridley ATL,,18,37,26.7,3.2
Tier 5,
28,,Chris GodwinC. Godwin TB,,19,39,28.6,4.9
29,,Tyler LockettT. Lockett SEA,,21,34,28.6,2.5
30,,Tyler BoydT. Boyd CIN,,20,35,29.1,2.7
31,,Sammy WatkinsS. Watkins KC,,19,40,30.3,4.3
32,,Mike WilliamsM. Williams LAC,,23,40,32.4,3.0
33,,Marvin JonesM. Jones DET,,26,44,32.8,3.0
34,,Robby AndersonR. Anderson NYJ,,20,45,33.3,3.7
35,,Will FullerW. Fuller HOU,,30,58,35.4,3.0
36,,Dante PettisD. Pettis SF,,30,45,36.4,2.5
37,,Golden TateG. Tate NYG,,26,46,36.5,3.4
38,,Courtland SuttonC. Sutton DEN,,28,46,37.2,2.1
Tier 6,
39,,Sterling ShepardS. Shepard NYG,,29,49,40.1,2.5
40,,Christian KirkC. Kirk ARI,,35,53,40.7,2.2
41,,Curtis SamuelC. Samuel CAR,,35,56,43.6,4.0
42,,Keke CouteeK. Coutee HOU,,37,62,44.2,3.6
43,,Anthony MillerA. Miller CHI,,37,63,44.6,2.9
44,,Dede WestbrookD. Westbrook JAC,,32,54,45.1,3.0
45,,Michael GallupM. Gallup DAL,,39,52,46.2,2.3
46,,Emmanuel SandersE. Sanders DEN,,22,63,46.2,7.4
47,,Marquise GoodwinM. Goodwin SF,,42,66,48.9,3.9
48,,Larry FitzgeraldL. Fitzgerald ARI,,33,59,49.2,7.0
49,,Robert FosterR. Foster BUF,,38,68,50.3,4.9
50,,John BrownJ. Brown BUF,,42,61,51.7,3.6
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Adam HumphriesA. Humphries TEN,,38,89,52.8,10.0
52,,Geronimo AllisonG. Allison GB,,27,88,53.8,7.5
Tier 7,
53,,Kenny StillsK. Stills MIA,,36,77,57.5,6.2
54,,James WashingtonJ. Washington PIT,,29,69,58.1,8.0
55,,DeSean JacksonD. Jackson PHI,,40,70,57.8,5.8
56,,Jamison CrowderJ. Crowder NYJ,,43,74,54.3,5.8
57,,Antonio CallawayA. Callaway CLE,,52,75,59.6,6.6
58,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,,49,75,60.0,5.6
59,,John RossJ. Ross CIN,,52,81,60.0,8.2
60,,DaeSean HamiltonD. Hamilton DEN,,34,74,61.4,4.9
61,,Quincy EnunwaQ. Enunwa NYJ,,48,76,62.0,5.8
62,,Devin FunchessD. Funchess IND,,37,75,61.2,9.9
63,,Devante ParkerD. Parker MIA,,35,75,61.5,4.7
64,,Marqise LeeM. Lee JAC,,50,78,66.7,6.4
65,,Taylor GabrielT. Gabriel CHI,,51,77,64.6,4.1
66,,Tre'Quan SmithT. Smith NO,,44,72,65.0,5.5
67,,Tyrell WilliamsT. Williams OAK,,38,84,69.6,11.0
68,,Mohamed SanuM. Sanu ATL,,46,80,66.3,7.6
69,,Albert WilsonA. Wilson MIA,,45,83,67.0,6.7
70,,Zay JonesZ. Jones BUF,,46,87,67.5,8.2
71,,Donte MoncriefD. Moncrief PIT,,49,77,69.1,6.2
Tier 8,
72,,David MooreD. Moore SEA,,48,85,73.4,5.3
73,,Nelson AgholorN. Agholor PHI,,62,88,74.7,5.3
74,,Equanimeous St. BrownE. St. GB,,55,89,75.5,5.7
75,,Taywan TaylorT. Taylor TEN,,69,91,76.3,4.5
76,,Josh ReynoldsJ. Reynolds LAR,,71,88,78.5,3.4
77,,Josh DoctsonJ. Doctson WAS,,72,85,79.6,2.8
78,,Michael CrabtreeM. Crabtree FA,,54,101,76.4,6.8
79,,Demaryius ThomasD. Thomas FA,,53,124,72.4,14.9
80,,Paul RichardsonP. Richardson WAS,,60,85,77.5,3.3
81,,D.J. CharkD. Chark JAC,,59,92,81.9,5.4
82,,Randall CobbR. Cobb DAL,,61,102,81.9,5.9
83,,Ted GinnT. Ginn NO,,54,112,86.8,9.7
84,,Willie SneadW. Snead BAL,,68,93,87.1,3.2
85,,Keelan ColeK. Cole JAC,,79,108,87.9,5.4
86,,Chris HoganC. Hogan FA,,77,107,86.2,5.0
87,,Chris ConleyC. Conley JAC,,65,109,89.5,5.5
88,,Cole BeasleyC. Beasley BUF,,71,107,93.8,5.6
89,,Danny AmendolaD. Amendola DET,,64,105,95.7,10.4
90,,Ryan GrantR. Grant FA,,84,123,94.1,8.4
91,,Cordarrelle PattersonC. Patterson CHI,,57,123,97.8,8.1
92,,Rashard HigginsR. Higgins FA,,75,119,93.0,8.1
93,,Pierre GarconP. Garcon FA,,84,106,93.9,3.6
94,,Jordy NelsonJ. Nelson FA,,44,104,84.8,4.8
95,,Dez BryantD. Bryant FA,,76,124,90.4,10.2
96,,Breshad PerrimanB. Perriman TB,,68,122,99.3,7.9
97,,Cameron MeredithC. Meredith NO,,83,146,99.3,10.6
Tier 9,
98,,Jake KumerowJ. Kumerow GB,,79,167,102.0,15.8
99,,Phillip DorsettP. Dorsett NE,,79,121,103.2,5.6
100,,Deon CainD. Cain IND,,78,110,100.0,7.4
101,,Kelvin BenjaminK. Benjamin FA,,72,116,95.1,7.1
102,,J'Mon MooreJ. Moore GB,,90,165,100.2,17.1
103,,Keith KirkwoodK. Kirkwood NO,,80,117,104.3,6.9
104,,Jermaine KearseJ. Kearse FA,,95,134,105.3,8.2
105,,Trent TaylorT. Taylor SF,,98,125,106.7,5.8
106,,Kendrick BourneK. Bourne SF,,85,115,101.8,5.0
107,,Chester RogersC. Rogers FA,,92,120,107.5,4.2
108,,Rishard MatthewsR. Matthews FA,,95,113,106.2,3.3
109,,Laquon TreadwellL. Treadwell MIN,,95,132,110.9,7.0
110,,Jordan MatthewsJ. Matthews SF,,91,122,108.0,8.0
111,,Allen HurnsA. Hurns DAL,,86,142,110.9,9.8
Tier 10,
112,,Dontrelle InmanD. Inman FA,,79,164,111.5,29.2
113,,Tim PatrickT. Patrick DEN,,61,140,118.2,15.5
114,,Mike WallaceM. Wallace FA,,86,161,121.0,22.2
115,,Brice ButlerB. Butler MIA,,116,143,125.5,9.3
116,,Corey ColemanC. Coleman FA,,100,148,125.7,15.9
117,,Demarcus RobinsonD. Robinson KC,,96,132,114.8,15.5
118,,Trey QuinnT. Quinn WAS,,69,146,116.6,21.3
119,,Travis BenjaminT. Benjamin LAC,,80,126,118.0,5.6
120,,Jakeem GrantJ. Grant MIA,,93,133,118.0,11.0
121,,Isaiah McKenzieI. McKenzie BUF,,85,141,121.0,11.2
122,,Justin WatsonJ. Watson TB,,82,149,121.4,24.7
123,,Zach PascalZ. Pascal IND,,109,160,132.0,17.1
124,,Bruce EllingtonB. Ellington NE,,97,134,121.6,13.1
125,,Chad WilliamsC. Williams ARI,,104,130,122.0,9.4
126,,Jaron BrownJ. Brown SEA,,111,128,122.2,4.7
127,,Jarius WrightJ. Wright CAR,,110,137,126.2,8.8
128,,A.J. BrownA. Brown FA,,14,65,39.5,25.5
129,,Trent SherfieldT. Sherfield ARI,,118,167,136.8,16.2
130,,Ryan SwitzerR. Switzer PIT,,94,142,128.6,9.8
131,,D.K. MetcalfD. Metcalf FA,,59,114,93.0,24.3
132,,Dan ArnoldD. Arnold NO,,103,153,118.0,20.4
133,,J.J. NelsonJ. Nelson OAK,,121,161,133.0,14.5
134,,Austin CarrA. Carr NO,,126,158,141.7,11.7
135,,Seth RobertsS. Roberts OAK,,109,166,134.6,18.8
136,,Cody LatimerC. Latimer FA,,121,149,134.8,9.1
137,,Tavon AustinT. Austin DAL,,94,149,122.8,20.7
138,,Chris MooreC. Moore BAL,,98,133,123.3,14.6
139,,N'Keal HarryN. Harry FA,,23,105,64.0,41.0
140,,Torrey SmithT. Smith CAR,,108,150,128.8,15.0
141,,Andre RobertsA. Roberts BUF,,107,181,140.0,25.5
142,,Mack HollinsM. Hollins PHI,,114,157,142.2,8.4
143,,Tajae SharpeT. Sharpe TEN,,105,165,143.6,17.0
144,,Marquise BrownM. Brown FA,,57,108,82.5,25.5
145,,Terrance WilliamsT. Williams FA,,125,182,145.4,19.4
146,,Martavis BryantM. Bryant FA,,97,133,119.3,15.9
147,,Cody CoreC. Core CIN,,134,168,145.6,12.1
Tier 11,
148,,Richie JamesR. James SF,,114,162,147.2,12.3
149,,Josh GordonJ. Gordon FA,,87,100,93.5,6.5
150,,DeAndre CarterD. Carter HOU,,125,162,141.3,13.4
151,,Aldrick RobinsonA. Robinson FA,,109,145,128.0,14.8
152,,Marcell AtemanM. Ateman OAK,,119,145,129.3,11.3
153,,Brandon LaFellB. LaFell FA,,126,155,144.3,12.0
154,,Josh BellamyJ. Bellamy NYJ,,135,157,144.8,8.3
155,,Noah BrownN. Brown DAL,,136,163,147.8,11.6
156,,Alex EricksonA. Erickson CIN,,151,163,155.2,4.5
157,,TJ JonesT. Jones FA,,119,176,148.5,24.4
158,,Bennie FowlerB. Fowler NYG,,136,171,155.8,12.1
159,,Kevin WhiteK. White ARI,,96,180,156.0,15.3
160,,Justin HardyJ. Hardy ATL,,131,143,137.7,5.0
161,,Leonte CarrooL. Carroo FA,,147,156,151.0,3.2
162,,Russell ShepardR. Shepard FA,,112,167,142.3,22.8
163,,Braxton BerriosB. Berrios NE,,138,155,144.7,7.4
164,,Josh MaloneJ. Malone CIN,,132,159,147.0,11.2
165,,Amara DarbohA. Darboh SEA,,140,159,147.0,8.5
166,,Maurice HarrisM. Harris NE,,136,170,157.8,13.0
167,,Shelton GibsonS. Gibson PHI,,143,173,158.0,10.7
168,,Vyncint SmithV. Smith HOU,,143,175,163.4,11.0
169,,De'Anthony ThomasD. Thomas FA,,129,177,159.3,18.7
170,,Cam BatsonC. Batson TEN,,139,164,153.3,10.5
171,,Jordan LasleyJ. Lasley BAL,,151,159,154.0,3.6
172,,Marvin HallM. Hall CHI,,135,173,154.3,15.5
173,,Jaleel ScottJ. Scott BAL,,152,158,154.3,2.6
174,,Deonte ThompsonD. Thompson FA,,146,162,154.7,6.6
175,,Auden TateA. Tate CIN,,148,161,155.7,5.6
176,,Brandon PowellB. Powell DET,,151,178,163.8,12.3
177,,Daurice FountainD. Fountain IND,,153,162,157.0,3.7
Tier 12,
178,,Terrelle PryorT. Pryor FA,,111,183,158.7,33.7
179,,Michael FloydM. Floyd FA,,145,172,158.7,11.0
180,,Trevor DavisT. Davis GB,,144,177,166.0,12.9
181,,Damiere ByrdD. Byrd FA,,143,154,148.5,5.5
182,,Darius JenningsD. Jennings TEN,,147,176,161.7,11.8
183,,Dwayne HarrisD. Harris OAK,,144,166,155.0,11.0
184,,Eli RogersE. Rogers PIT,,145,178,165.7,14.7
185,,Justin HunterJ. Hunter FA,,158,181,171.3,8.4
186,,Charone PeakeC. Peake NYJ,,153,164,158.5,5.5
187,,Marcus JohnsonM. Johnson IND,,152,169,160.5,8.5
188,,Allen LazardA. Lazard GB,,152,169,160.5,8.5
189,,Isaiah FordI. Ford MIA,,154,168,161.0,7.0
