Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
37,,Will FullerW. Fuller HOU,,27,60,36.5,3.9
38,,Courtland SuttonC. Sutton DEN,,31,47,37.6,3.4
39,,Sterling ShepardS. Shepard NYG,,28,46,39.4,2.3
40,,Christian KirkC. Kirk ARI,,32,51,40.7,3.3
Tier 6,
41,,Keke CouteeK. Coutee HOU,,33,52,43.5,3.2
42,,Curtis SamuelC. Samuel CAR,,35,56,44.2,4.6
43,,Larry FitzgeraldL. Fitzgerald ARI,,31,60,44.5,7.6
44,,Anthony MillerA. Miller CHI,,35,60,45.6,5.1
45,,Dede WestbrookD. Westbrook JAC,,32,61,45.8,4.3
46,,Michael GallupM. Gallup DAL,,40,73,48.2,6.4
47,,Emmanuel SandersE. Sanders DEN,,34,68,49.1,8.0
48,,Marquise GoodwinM. Goodwin SF,,42,68,50.4,3.4
49,,John BrownJ. Brown BUF,,40,58,52.0,4.0
50,,Devin FunchessD. Funchess IND,,29,70,52.1,9.3
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Adam HumphriesA. Humphries TEN,,33,68,53.0,7.6
52,,James WashingtonJ. Washington PIT,,30,69,53.7,7.0
53,,DeSean JacksonD. Jackson PHI,,40,75,54.7,6.0
54,,Kenny StillsK. Stills MIA,,38,77,55.7,6.2
55,,Geronimo AllisonG. Allison GB,,41,88,55.9,10.1
56,,Jamison CrowderJ. Crowder NYJ,,43,62,53.2,4.6
Tier 7,
57,,Robert FosterR. Foster BUF,,47,84,59.5,7.9
58,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,,47,76,60.4,6.6
59,,Devante ParkerD. Parker MIA,,35,71,60.8,4.7
60,,DaeSean HamiltonD. Hamilton DEN,,42,73,61.2,8.2
61,,Antonio CallawayA. Callaway CLE,,54,75,63.0,5.5
62,,Tyrell WilliamsT. Williams OAK,,38,81,64.4,10.6
63,,John RossJ. Ross CIN,,52,74,64.4,6.3
64,,Quincy EnunwaQ. Enunwa NYJ,,50,82,65.4,6.9
65,,Taylor GabrielT. Gabriel CHI,,54,77,66.1,5.0
66,,Mohamed SanuM. Sanu ATL,,46,88,66.5,8.4
67,,Tre'Quan SmithT. Smith NO,,47,76,66.7,5.8
68,,Donte MoncriefD. Moncrief PIT,,37,78,66.8,8.6
69,,Marqise LeeM. Lee JAC,,50,85,67.2,9.2
70,,Zay JonesZ. Jones BUF,,46,90,70.7,9.0
71,,Albert WilsonA. Wilson MIA,,46,87,68.1,10.2
72,,David MooreD. Moore SEA,,64,85,73.6,4.4
73,,Nelson AgholorN. Agholor PHI,,63,95,78.1,7.2
74,,Josh ReynoldsJ. Reynolds LAR,,69,93,78.5,4.7
75,,Randall CobbR. Cobb DAL,,59,94,78.1,9.4
76,,Taywan TaylorT. Taylor TEN,,68,104,79.0,7.9
Tier 8,
77,,Josh DoctsonJ. Doctson WAS,,65,99,81.4,6.3
78,,Equanimeous St. BrownE. St. GB,,55,97,78.6,7.0
79,,D.J. CharkD. Chark JAC,,59,100,82.7,8.2
80,,Paul RichardsonP. Richardson WAS,,69,97,83.4,5.4
81,,Ted GinnT. Ginn NO,,55,112,86.5,9.4
82,,Danny AmendolaD. Amendola DET,,63,104,90.2,13.3
83,,Willie SneadW. Snead BAL,,73,103,87.8,5.5
84,,Michael CrabtreeM. Crabtree FA,,67,90,81.3,5.6
85,,Keelan ColeK. Cole JAC,,73,105,88.3,5.3
86,,Demaryius ThomasD. Thomas FA,,60,99,79.5,10.2
87,,Chris ConleyC. Conley JAC,,65,106,90.8,5.9
88,,Chris HoganC. Hogan CAR,,80,107,90.8,6.9
89,,Cole BeasleyC. Beasley BUF,,56,109,93.8,8.4
90,,Cordarrelle PattersonC. Patterson CHI,,56,123,97.3,10.9
91,,Ryan GrantR. Grant OAK,,78,108,94.3,6.8
92,,Phillip DorsettP. Dorsett NE,,60,110,99.4,8.0
93,,Cameron MeredithC. Meredith NO,,86,112,97.8,5.5
94,,Rashard HigginsR. Higgins CLE,,75,119,95.6,8.6
Tier 9,
95,,Breshad PerrimanB. Perriman TB,,65,122,100.1,8.3
96,,Deon CainD. Cain IND,,78,110,100.1,5.6
97,,Pierre GarconP. Garcon FA,,79,110,97.5,6.6
98,,Jake KumerowJ. Kumerow GB,,84,121,101.6,9.4
99,,Dez BryantD. Bryant FA,,53,101,87.2,7.3
100,,Trey QuinnT. Quinn WAS,,49,126,83.1,19.1
101,,J'Mon MooreJ. Moore GB,,90,109,97.3,5.0
102,,Trent TaylorT. Taylor SF,,95,114,105.1,5.7
103,,Keith KirkwoodK. Kirkwood NO,,80,120,107.4,7.7
104,,Jermaine KearseJ. Kearse FA,,93,118,104.7,5.8
105,,Kelvin BenjaminK. Benjamin FA,,72,112,98.2,7.1
106,,D.K. MetcalfD. Metcalf FA,,49,115,72.0,21.1
107,,A.J. BrownA. Brown FA,,54,111,72.7,19.2
108,,Kendrick BourneK. Bourne SF,,95,116,104.5,6.8
109,,Chester RogersC. Rogers FA,,104,118,108.8,3.9
110,,Laquon TreadwellL. Treadwell MIN,,95,115,107.4,4.9
111,,Parris CampbellP. Campbell FA,,60,123,78.4,23.1
112,,Rishard MatthewsR. Matthews FA,,101,121,108.9,4.8
113,,Jordan MatthewsJ. Matthews SF,,98,119,109.7,6.9
114,,Jordy NelsonJ. Nelson FA,,80,103,85.6,8.8
115,,N'Keal HarryN. Harry FA,,50,119,74.3,26.7
116,,Andy IsabellaA. Isabella FA,,51,121,79.8,26.6
117,,Marquise BrownM. Brown FA,,63,125,83.0,24.7
118,,J.J. Arcega-WhitesideJ. Arcega-Whiteside FA,,64,80,70.3,6.9
119,,Hakeem ButlerH. Butler FA,,73,85,78.3,5.0
120,,Allen HurnsA. Hurns DAL,,99,113,109.3,2.2
Tier 10,
121,,Tim PatrickT. Patrick DEN,,75,120,111.7,9.6
122,,Bruce EllingtonB. Ellington NE,,86,129,108.2,15.4
123,,Demarcus RobinsonD. Robinson KC,,83,129,114.4,10.2
124,,Justin WatsonJ. Watson TB,,81,137,116.0,20.0
125,,Dontrelle InmanD. Inman FA,,79,124,108.0,20.5
126,,Corey ColemanC. Coleman FA,,100,123,115.0,10.6
127,,Travis BenjaminT. Benjamin LAC,,115,126,120.8,5.3
128,,Jaron BrownJ. Brown SEA,,114,127,121.3,5.8
129,,Chad WilliamsC. Williams ARI,,104,129,118.3,10.5
130,,Dan ArnoldD. Arnold NO,,105,114,109.5,4.5
131,,Zach PascalZ. Pascal IND,,109,131,121.7,9.3
132,,Jarius WrightJ. Wright CAR,,109,128,121.7,9.0
133,,Isaiah McKenzieI. McKenzie BUF,,112,130,122.3,7.6
134,,Ryan SwitzerR. Switzer PIT,,116,132,122.3,6.9
135,,Jakeem GrantJ. Grant MIA,,114,133,123.7,7.8
136,,Kevin WhiteK. White ARI,,96,161,128.5,32.5
137,,Mike WallaceM. Wallace FA,,113,134,125.0,8.8
138,,Tajae SharpeT. Sharpe TEN,,117,132,124.5,7.5
139,,Maurice HarrisM. Harris NE,,111,165,138.0,27.0
140,,Terrelle PryorT. Pryor FA,,111,182,146.5,35.5
141,,Mack HollinsM. Hollins PHI,,114,136,125.0,11.0
142,,Brice ButlerB. Butler MIA,,127,135,130.7,3.3
Tier 11,
143,,Richie JamesR. James SF,,133,134,133.5,0.5
144,,Trent SherfieldT. Sherfield ARI,,131,146,138.5,7.5
145,,Austin CarrA. Carr NO,,132,139,135.5,3.5
146,,Tavon AustinT. Austin DAL,,134,149,141.5,7.5
147,,Terrance WilliamsT. Williams FA,,135,144,139.5,4.5
148,,Noah BrownN. Brown DAL,,136,163,149.5,13.5
